Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,9.5,2.8266,0.35379,23.35,26.711,96.373,36.686,52.349,314.66,3.5094,23.869,0.033665,supercritical
450,9.6,2.8593,0.34973,23.336,26.693,96.254,36.706,52.465,314.64,3.5017,23.901,0.033731,supercritical
450,9.7,2.8922,0.34576,23.321,26.675,96.136,36.726,52.582,314.63,3.494,23.934,0.033797,supercritical
450,9.8,2.9251,0.34187,23.306,26.656,96.018,36.746,52.7,314.62,3.4862,23.967,0.033864,supercritical
450,9.9,2.958,0.33806,23.291,26.638,95.902,36.765,52.817,314.61,3.4784,23.999,0.033931,supercritical
450,10,2.991,0.33433,23.276,26.619,95.787,36.785,52.935,314.6,3.4705,24.033,0.033999,supercritical
450,10.1,3.0241,0.33068,23.261,26.601,95.672,36.805,53.053,314.6,3.4626,24.066,0.034067,supercritical
450,10.2,3.0572,0.3271,23.246,26.583,95.558,36.825,53.172,314.6,3.4546,24.1,0.034135,supercritical
450,10.3,3.0904,0.32358,23.231,26.564,95.445,36.844,53.29,314.6,3.4466,24.134,0.034204,supercritical
450,10.4,3.1236,0.32014,23.217,26.546,95.332,36.864,53.409,314.61,3.4385,24.168,0.034273,supercritical
450,10.5,3.1569,0.31677,23.202,26.528,95.221,36.884,53.529,314.61,3.4304,24.203,0.034343,supercritical
450,10.6,3.1903,0.31345,23.187,26.509,95.11,36.903,53.648,314.62,3.4222,24.238,0.034412,supercritical
450,10.7,3.2237,0.31021,23.172,26.491,95,36.923,53.768,314.63,3.414,24.273,0.034483,supercritical
450,10.8,3.2571,0.30702,23.157,26.473,94.891,36.942,53.888,314.65,3.4058,24.309,0.034553,supercritical
450,10.9,3.2906,0.3039,23.142,26.454,94.782,36.962,54.008,314.67,3.3974,24.345,0.034625,supercritical
450,11,3.3242,0.30083,23.127,26.436,94.674,36.981,54.128,314.69,3.3891,24.381,0.034696,supercritical
450,11.1,3.3578,0.29782,23.112,26.418,94.567,37.001,54.249,314.71,3.3807,24.417,0.034768,supercritical
450,11.2,3.3914,0.29486,23.097,26.399,94.46,37.02,54.37,314.73,3.3722,24.454,0.03484,supercritical
450,11.3,3.4252,0.29196,23.082,26.381,94.354,37.039,54.491,314.76,3.3637,24.491,0.034913,supercritical
450,11.4,3.4589,0.28911,23.067,26.363,94.249,37.058,54.612,314.79,3.3552,24.528,0.034986,supercritical
450,11.5,3.4927,0.28631,23.052,26.344,94.144,37.078,54.734,314.82,3.3466,24.565,0.035059,supercritical
450,11.6,3.5266,0.28356,23.037,26.326,94.04,37.097,54.855,314.86,3.3379,24.603,0.035133,supercritical
450,11.7,3.5605,0.28086,23.022,26.308,93.937,37.116,54.977,314.9,3.3293,24.641,0.035207,supercritical
450,11.8,3.5945,0.2782,23.006,26.289,93.834,37.135,55.099,314.94,3.3205,24.68,0.035282,supercritical
450,11.9,3.6285,0.2756,22.991,26.271,93.732,37.154,55.221,314.98,3.3118,24.719,0.035357,supercritical
450,12,3.6626,0.27303,22.976,26.253,93.63,37.173,55.344,315.03,3.3029,24.758,0.035432,supercritical
450,12.1,3.6967,0.27051,22.961,26.234,93.529,37.192,55.466,315.08,3.2941,24.797,0.035508,supercritical
