Index_within_Experiment,Time,C_X,C_N,C_L,C_x0,C_N0,F_in,C_N_in,I0
56,42.21105528,2.535828017,2.784344982,0.005470767,0.7,1.7,0.003,14,187
57,42.96482412,2.555905968,2.806398925,0.005518833,0.7,1.7,0.003,14,187
58,43.71859296,2.57551625,2.828569073,0.005565588,0.7,1.7,0.003,14,187
59,44.47236181,2.594666286,2.850853682,0.005611058,0.7,1.7,0.003,14,187
60,45.22613065,2.613363558,2.873250989,0.005655268,0.7,1.7,0.003,14,187
61,45.9798995,2.631615605,2.895759204,0.005698244,0.7,1.7,0.003,14,187
62,46.73366834,2.649430029,2.918376517,0.005740009,0.7,1.7,0.003,14,187
63,47.48743719,2.666814489,2.941101089,0.00578059,0.7,1.7,0.003,14,187
64,48.24120603,2.683776704,2.963931063,0.005820011,0.7,1.7,0.003,14,187
65,48.99497487,2.700324453,2.986864555,0.005858296,0.7,1.7,0.003,14,187
66,49.74874372,2.716465573,3.009899658,0.005895471,0.7,1.7,0.003,14,187
67,50.50251256,2.732207961,3.03303444,0.005931559,0.7,1.7,0.003,14,187
68,51.25628141,2.747559574,3.056266949,0.005966586,0.7,1.7,0.003,14,187
69,52.01005025,2.762528427,3.079595205,0.006000577,0.7,1.7,0.003,14,187
70,52.7638191,2.777122595,3.103017207,0.006033554,0.7,1.7,0.003,14,187
71,53.51758794,2.791350213,3.126530929,0.006065543,0.7,1.7,0.003,14,187
72,54.27135678,2.805219475,3.150134322,0.006096568,0.7,1.7,0.003,14,187
73,55.02512563,2.818738634,3.173825314,0.006126653,0.7,1.7,0.003,14,187
74,55.77889447,2.831916002,3.197601808,0.006155821,0.7,1.7,0.003,14,187
75,56.53266332,2.844759951,3.221461683,0.006184098,0.7,1.7,0.003,14,187
76,57.28643216,2.857278913,3.245402796,0.006211506,0.7,1.7,0.003,14,187
77,58.04020101,2.869481377,3.269422978,0.00623807,0.7,1.7,0.003,14,187
78,58.79396985,2.881375895,3.29352004,0.006263813,0.7,1.7,0.003,14,187
79,59.54773869,2.892971074,3.317691765,0.006288758,0.7,1.7,0.003,14,187
80,60.30150754,2.904275584,3.341935914,0.00631293,0.7,1.7,0.003,14,187
81,61.05527638,2.915298152,3.366250227,0.006336352,0.7,1.7,0.003,14,187
82,61.80904523,2.926047566,3.390632415,0.006359047,0.7,1.7,0.003,14,187
83,62.56281407,2.936532673,3.41508017,0.006381038,0.7,1.7,0.003,14,187
84,63.31658291,2.946762378,3.439591158,0.006402349,0.7,1.7,0.003,14,187
85,64.07035176,2.956745647,3.464163022,0.006423003,0.7,1.7,0.003,14,187
86,64.8241206,2.966491504,3.48879338,0.006443023,0.7,1.7,0.003,14,187
87,65.57788945,2.976009034,3.513479829,0.006462431,0.7,1.7,0.003,14,187
88,66.33165829,2.98530738,3.53821994,0.006481251,0.7,1.7,0.003,14,187
89,67.08542714,2.994395745,3.563011261,0.006499505,0.7,1.7,0.003,14,187
90,67.83919598,3.00328339,3.587851317,0.006517216,0.7,1.7,0.003,14,187
91,68.59296482,3.011979637,3.612737607,0.006534407,0.7,1.7,0.003,14,187
92,69.34673367,3.020493868,3.637667609,0.0065511,0.7,1.7,0.003,14,187
93,70.10050251,3.028835521,3.662638776,0.006567318,0.7,1.7,0.003,14,187
94,70.85427136,3.037014097,3.687648538,0.006583083,0.7,1.7,0.003,14,187
95,71.6080402,3.045039155,3.712694301,0.006598418,0.7,1.7,0.003,14,187
96,72.36180905,3.052920312,3.737773446,0.006613343,0.7,1.7,0.003,14,187
97,73.11557789,3.060667246,3.762883332,0.006627883,0.7,1.7,0.003,14,187
98,73.86934673,3.068289694,3.788021295,0.006642059,0.7,1.7,0.003,14,187
99,74.62311558,3.075797453,3.813184644,0.006655892,0.7,1.7,0.003,14,187
100,75.37688442,3.083200377,3.838370667,0.006669404,0.7,1.7,0.003,14,187
101,76.13065327,3.090508382,3.863576629,0.006682619,0.7,1.7,0.003,14,187
102,76.88442211,3.09771248,3.888805282,0.00669552,0.7,1.7,0.003,14,187
103,77.63819095,3.104774735,3.914067785,0.006708038,0.7,1.7,0.003,14,187
104,78.3919598,3.111695797,3.939364067,0.006720177,0.7,1.7,0.003,14,187
105,79.14572864,3.118478016,3.964693564,0.006731944,0.7,1.7,0.003,14,187
106,79.89949749,3.125123724,3.990055713,0.006743345,0.7,1.7,0.003,14,187
107,80.65326633,3.131635244,4.015449955,0.006754388,0.7,1.7,0.003,14,187
108,81.40703518,3.138014885,4.040875734,0.006765079,0.7,1.7,0.003,14,187
109,82.16080402,3.144264941,4.066332496,0.006775425,0.7,1.7,0.003,14,187
110,82.91457286,3.150387694,4.091819689,0.006785433,0.7,1.7,0.003,14,187
111,83.66834171,3.156385415,4.117336767,0.006795108,0.7,1.7,0.003,14,187
112,84.42211055,3.162260357,4.142883183,0.006804459,0.7,1.7,0.003,14,187
113,85.1758794,3.168014765,4.168458395,0.00681349,0.7,1.7,0.003,14,187
114,85.92964824,3.173650868,4.194061864,0.006822209,0.7,1.7,0.003,14,187
115,86.68341709,3.179170882,4.219693052,0.006830622,0.7,1.7,0.003,14,187
116,87.43718593,3.18457701,4.245351426,0.006838736,0.7,1.7,0.003,14,187
117,88.19095477,3.189871444,4.271036455,0.006846556,0.7,1.7,0.003,14,187
118,88.94472362,3.195056359,4.296747609,0.006854089,0.7,1.7,0.003,14,187
119,89.69849246,3.200133921,4.322484363,0.006861342,0.7,1.7,0.003,14,187
120,90.45226131,3.205106279,4.348246195,0.006868319,0.7,1.7,0.003,14,187
121,91.20603015,3.209975572,4.374032585,0.006875028,0.7,1.7,0.003,14,187
122,91.95979899,3.214743924,4.399843014,0.006881475,0.7,1.7,0.003,14,187
123,92.71356784,3.219413446,4.425676969,0.006887665,0.7,1.7,0.003,14,187
124,93.46733668,3.223986238,4.451533939,0.006893605,0.7,1.7,0.003,14,187
125,94.22110553,3.228464383,4.477413413,0.0068993,0.7,1.7,0.003,14,187
126,94.97487437,3.232849955,4.503314887,0.006904756,0.7,1.7,0.003,14,187
127,95.72864322,3.237145011,4.529237858,0.006909979,0.7,1.7,0.003,14,187
128,96.48241206,3.241351599,4.555181824,0.006914975,0.7,1.7,0.003,14,187
129,97.2361809,3.24547175,4.581146288,0.006919749,0.7,1.7,0.003,14,187
130,97.98994975,3.249507484,4.607130755,0.006924308,0.7,1.7,0.003,14,187
131,98.74371859,3.253460808,4.633134734,0.006928656,0.7,1.7,0.003,14,187
132,99.49748744,3.257333715,4.659157736,0.0069328,0.7,1.7,0.003,14,187
133,100.2512563,3.261128185,4.685199273,0.006936744,0.7,1.7,0.003,14,187
134,101.0050251,3.264846185,4.711258862,0.006940495,0.7,1.7,0.003,14,187
135,101.758794,3.268489669,4.737336023,0.006944058,0.7,1.7,0.003,14,187
136,102.5125628,3.272060578,4.763430278,0.006947437,0.7,1.7,0.003,14,187
137,103.2663317,3.275560839,4.789541152,0.006950639,0.7,1.7,0.003,14,187
138,104.0201005,3.278992367,4.815668171,0.006953669,0.7,1.7,0.003,14,187
139,104.7738693,3.282357064,4.841810867,0.006956531,0.7,1.7,0.003,14,187
140,105.5276382,3.285656817,4.867968773,0.006959232,0.7,1.7,0.003,14,187
141,106.281407,3.288893502,4.894141426,0.006961776,0.7,1.7,0.003,14,187
142,107.0351759,3.292068981,4.920328363,0.006964167,0.7,1.7,0.003,14,187
143,107.7889447,3.295185103,4.946529126,0.006966412,0.7,1.7,0.003,14,187
144,108.5427136,3.298243703,4.972743261,0.006968516,0.7,1.7,0.003,14,187
145,109.2964824,3.301246604,4.998970314,0.006970482,0.7,1.7,0.003,14,187
146,110.0502513,3.304195615,5.025209836,0.006972316,0.7,1.7,0.003,14,187
147,110.8040201,3.307092534,5.051461379,0.006974023,0.7,1.7,0.003,14,187
148,111.5577889,3.309939143,5.077724499,0.006975608,0.7,1.7,0.003,14,187
149,112.3115578,3.312737212,5.103998755,0.006977074,0.7,1.7,0.003,14,187
150,113.0653266,3.315488499,5.130283708,0.006978428,0.7,1.7,0.003,14,187
151,113.8190955,3.318194746,5.156578921,0.006979673,0.7,1.7,0.003,14,187
152,114.5728643,3.320857686,5.182883964,0.006980815,0.7,1.7,0.003,14,187
153,115.3266332,3.323477173,5.209198907,0.006981852,0.7,1.7,0.003,14,187
154,116.080402,3.326048843,5.235524966,0.006982777,0.7,1.7,0.003,14,187
155,116.8341709,3.328573118,5.261862054,0.006983591,0.7,1.7,0.003,14,187
156,117.5879397,3.331050786,5.288209984,0.006984296,0.7,1.7,0.003,14,187
157,118.3417085,3.333482628,5.314568572,0.006984893,0.7,1.7,0.003,14,187
158,119.0954774,3.335869417,5.340937637,0.006985387,0.7,1.7,0.003,14,187
159,119.8492462,3.338211922,5.367316998,0.006985778,0.7,1.7,0.003,14,187
160,120.6030151,3.3405109,5.393706475,0.006986069,0.7,1.7,0.003,14,187
161,121.3567839,3.342767105,5.420105891,0.006986261,0.7,1.7,0.003,14,187
162,122.1105528,3.344981281,5.446515071,0.006986358,0.7,1.7,0.003,14,187
163,122.8643216,3.347154166,5.47293384,0.006986361,0.7,1.7,0.003,14,187
164,123.6180905,3.349286491,5.499362028,0.006986273,0.7,1.7,0.003,14,187
165,124.3718593,3.351378979,5.525799463,0.006986094,0.7,1.7,0.003,14,187
166,125.1256281,3.353432346,5.552245976,0.006985828,0.7,1.7,0.003,14,187
167,125.879397,3.355447301,5.578701401,0.006985477,0.7,1.7,0.003,14,187
168,126.6331658,3.357424547,5.605165572,0.006985042,0.7,1.7,0.003,14,187
169,127.3869347,3.359364777,5.631638326,0.006984525,0.7,1.7,0.003,14,187
170,128.1407035,3.36126868,5.6581195,0.006983929,0.7,1.7,0.003,14,187
171,128.8944724,3.363136935,5.684608935,0.006983256,0.7,1.7,0.003,14,187
172,129.6482412,3.364970216,5.711106473,0.006982506,0.7,1.7,0.003,14,187
173,130.4020101,3.366769188,5.737611955,0.006981682,0.7,1.7,0.003,14,187
174,131.1557789,3.36853451,5.764125228,0.006980787,0.7,1.7,0.003,14,187
175,131.9095477,3.370266833,5.790646139,0.006979821,0.7,1.7,0.003,14,187
176,132.6633166,3.371966802,5.817174534,0.006978787,0.7,1.7,0.003,14,187
177,133.4170854,3.373635054,5.843710265,0.006977687,0.7,1.7,0.003,14,187
178,134.1708543,3.375272218,5.870253184,0.006976522,0.7,1.7,0.003,14,187
179,134.9246231,3.376878918,5.896803143,0.006975294,0.7,1.7,0.003,14,187
180,135.678392,3.378455768,5.923359998,0.006974004,0.7,1.7,0.003,14,187
181,136.4321608,3.380003376,5.949923607,0.006972655,0.7,1.7,0.003,14,187
182,137.1859296,3.381522345,5.976493827,0.006971249,0.7,1.7,0.003,14,187
183,137.9396985,3.383013267,6.003070519,0.006969786,0.7,1.7,0.003,14,187
184,138.6934673,3.38447673,6.029653545,0.006968268,0.7,1.7,0.003,14,187
185,139.4472362,3.385913312,6.056242769,0.006966698,0.7,1.7,0.003,14,187
186,140.201005,3.387323586,6.082838056,0.006965077,0.7,1.7,0.003,14,187
187,140.9547739,3.388708118,6.109439274,0.006963405,0.7,1.7,0.003,14,187
188,141.7085427,3.390067464,6.136046291,0.006961686,0.7,1.7,0.003,14,187
189,142.4623116,3.391402176,6.162658979,0.00695992,0.7,1.7,0.003,14,187
190,143.2160804,3.392712797,6.189277208,0.006958109,0.7,1.7,0.003,14,187
191,143.9698492,3.393999863,6.215900854,0.006956255,0.7,1.7,0.003,14,187
192,144.7236181,3.395263903,6.242529793,0.006954358,0.7,1.7,0.003,14,187
193,145.4773869,3.39650544,6.2691639,0.006952421,0.7,1.7,0.003,14,187
194,146.2311558,3.397724987,6.295803057,0.006950445,0.7,1.7,0.003,14,187
195,146.9849246,3.398923052,6.322447143,0.00694843,0.7,1.7,0.003,14,187
196,147.7386935,3.400100136,6.349096042,0.00694638,0.7,1.7,0.003,14,187
197,148.4924623,3.401256732,6.375749637,0.006944294,0.7,1.7,0.003,14,187
198,149.2462312,3.402393325,6.402407814,0.006942175,0.7,1.7,0.003,14,187
199,150,3.403510394,6.429070462,0.006940023,0.7,1.7,0.003,14,187
0,0,1.5,0.4,0,1.5,0.4,0.009,11,109
1,0.753768844,1.524448929,0.46509762,7.71E-05,1.5,0.4,0.009,11,109
2,1.507537688,1.54887217,0.530169638,0.000153481,1.5,0.4,0.009,11,109
3,2.261306533,1.573184247,0.59524217,0.000229044,1.5,0.4,0.009,11,109
4,3.015075377,1.597323212,0.660334268,0.000303728,1.5,0.4,0.009,11,109
5,3.768844221,1.6212636,0.725454022,0.00037751,1.5,0.4,0.009,11,109
6,4.522613065,1.644982469,0.790608768,0.00045037,1.5,0.4,0.009,11,109
7,5.27638191,1.668458811,0.85580526,0.000522289,1.5,0.4,0.009,11,109
8,6.030150754,1.691673549,0.921049676,0.000593253,1.5,0.4,0.009,11,109
9,6.783919598,1.71460954,0.986347619,0.000663248,1.5,0.4,0.009,11,109
10,7.537688442,1.737251573,1.051704108,0.000732265,1.5,0.4,0.009,11,109
11,8.291457286,1.759586368,1.11712359,0.000800294,1.5,0.4,0.009,11,109
12,9.045226131,1.781602582,1.18260993,0.000867331,1.5,0.4,0.009,11,109
13,9.798994975,1.8032908,1.248166416,0.000933373,1.5,0.4,0.009,11,109
14,10.55276382,1.824643542,1.31379576,0.00099842,1.5,0.4,0.009,11,109
15,11.30653266,1.845655261,1.379500093,0.001062472,1.5,0.4,0.009,11,109
16,12.06030151,1.866322342,1.44528097,0.001125535,1.5,0.4,0.009,11,109
17,12.81407035,1.886643102,1.511139367,0.001187615,1.5,0.4,0.009,11,109
18,13.5678392,1.906617791,1.577075683,0.001248722,1.5,0.4,0.009,11,109
19,14.32160804,1.926248593,1.643089739,0.001308868,1.5,0.4,0.009,11,109
20,15.07537688,1.945539623,1.709180777,0.001368068,1.5,0.4,0.009,11,109
21,15.82914573,1.964496929,1.775347462,0.001426337,1.5,0.4,0.009,11,109
22,16.58291457,1.98312838,1.841587917,0.001483695,1.5,0.4,0.009,11,109
23,17.33668342,2.001434074,1.907902766,0.001540156,1.5,0.4,0.009,11,109
24,18.09045226,2.019413826,1.974292575,0.001595731,1.5,0.4,0.009,11,109
25,18.84422111,2.037071851,2.040756449,0.001650432,1.5,0.4,0.009,11,109
26,19.59798995,2.054412372,2.107293492,0.001704272,1.5,0.4,0.009,11,109
27,20.35175879,2.071439618,2.173902798,0.001757264,1.5,0.4,0.009,11,109
28,21.10552764,2.088157824,2.240583457,0.001809419,1.5,0.4,0.009,11,109
29,21.85929648,2.10457123,2.307334556,0.001860751,1.5,0.4,0.009,11,109
30,22.61306533,2.120684082,2.374155173,0.001911272,1.5,0.4,0.009,11,109
31,23.36683417,2.136500634,2.441044383,0.001960994,1.5,0.4,0.009,11,109
32,24.12060302,2.152025143,2.508001254,0.002009929,1.5,0.4,0.009,11,109
33,24.87437186,2.167261876,2.57502485,0.00205809,1.5,0.4,0.009,11,109
34,25.6281407,2.182215101,2.642114229,0.002105488,1.5,0.4,0.009,11,109
35,26.38190955,2.196889096,2.709268444,0.002152136,1.5,0.4,0.009,11,109
36,27.13567839,2.211288144,2.776486542,0.002198046,1.5,0.4,0.009,11,109
37,27.88944724,2.225416533,2.843767564,0.00224323,1.5,0.4,0.009,11,109
38,28.64321608,2.239278558,2.911110548,0.002287699,1.5,0.4,0.009,11,109
39,29.39698492,2.252878518,2.978514523,0.002331466,1.5,0.4,0.009,11,109
40,30.15075377,2.266220722,3.045978516,0.002374541,1.5,0.4,0.009,11,109
41,30.90452261,2.279309482,3.113501547,0.002416938,1.5,0.4,0.009,11,109
42,31.65829146,2.292149116,3.18108263,0.002458667,1.5,0.4,0.009,11,109
43,32.4120603,2.304743948,3.248720776,0.00249974,1.5,0.4,0.009,11,109
44,33.16582915,2.31709831,3.316414987,0.002540169,1.5,0.4,0.009,11,109
45,33.91959799,2.329216538,3.384164263,0.002579964,1.5,0.4,0.009,11,109
46,34.67336683,2.341102975,3.451967596,0.002619138,1.5,0.4,0.009,11,109
47,35.42713568,2.35276197,3.519823975,0.002657702,1.5,0.4,0.009,11,109
48,36.18090452,2.364197876,3.587732382,0.002695667,1.5,0.4,0.009,11,109
49,36.93467337,2.375415055,3.655691794,0.002733044,1.5,0.4,0.009,11,109
50,37.68844221,2.386417873,3.723701181,0.002769845,1.5,0.4,0.009,11,109
51,38.44221106,2.397210704,3.791759512,0.00280608,1.5,0.4,0.009,11,109
52,39.1959799,2.407797924,3.859865745,0.002841761,1.5,0.4,0.009,11,109
53,39.94974874,2.41818392,3.928018837,0.002876898,1.5,0.4,0.009,11,109
54,40.70351759,2.428373082,3.996217737,0.002911502,1.5,0.4,0.009,11,109
55,41.45728643,2.438369807,4.06446139,0.002945585,1.5,0.4,0.009,11,109
56,42.21105528,2.448178496,4.132748735,0.002979157,1.5,0.4,0.009,11,109
57,42.96482412,2.457803559,4.201078706,0.003012228,1.5,0.4,0.009,11,109
58,43.71859296,2.467249411,4.269450231,0.00304481,1.5,0.4,0.009,11,109
59,44.47236181,2.476520472,4.337862233,0.003076913,1.5,0.4,0.009,11,109
60,45.22613065,2.485621168,4.40631363,0.003108547,1.5,0.4,0.009,11,109
61,45.9798995,2.494555933,4.474803333,0.003139723,1.5,0.4,0.009,11,109
62,46.73366834,2.503329205,4.543330249,0.003170452,1.5,0.4,0.009,11,109
63,47.48743719,2.511945428,4.61189328,0.003200744,1.5,0.4,0.009,11,109
64,48.24120603,2.520409053,4.680491321,0.003230609,1.5,0.4,0.009,11,109
65,48.99497487,2.528724538,4.749123264,0.003260057,1.5,0.4,0.009,11,109
66,49.74874372,2.536896344,4.817787992,0.003289098,1.5,0.4,0.009,11,109
67,50.50251256,2.54492894,4.886484386,0.003317743,1.5,0.4,0.009,11,109
68,51.25628141,2.552826801,4.955211319,0.003346002,1.5,0.4,0.009,11,109
69,52.01005025,2.560594408,5.023967662,0.003373884,1.5,0.4,0.009,11,109
70,52.7638191,2.568233596,5.092753046,0.003401396,1.5,0.4,0.009,11,109
71,53.51758794,2.575741906,5.161568325,0.003428535,1.5,0.4,0.009,11,109
72,54.27135678,2.583121011,5.230413125,0.003455306,1.5,0.4,0.009,11,109
73,55.02512563,2.590372733,5.29928703,0.003481713,1.5,0.4,0.009,11,109
74,55.77889447,2.597498882,5.368189626,0.003507762,1.5,0.4,0.009,11,109
75,56.53266332,2.604501262,5.4371205,0.003533457,1.5,0.4,0.009,11,109
76,57.28643216,2.611381668,5.50607924,0.003558802,1.5,0.4,0.009,11,109
77,58.04020101,2.618141888,5.575065437,0.003583803,1.5,0.4,0.009,11,109
78,58.79396985,2.624783701,5.644078682,0.003608464,1.5,0.4,0.009,11,109
79,59.54773869,2.63130888,5.713118569,0.003632789,1.5,0.4,0.009,11,109
80,60.30150754,2.637719186,5.782184692,0.003656784,1.5,0.4,0.009,11,109
81,61.05527638,2.644016376,5.851276646,0.003680452,1.5,0.4,0.009,11,109
82,61.80904523,2.650202196,5.92039403,0.003703799,1.5,0.4,0.009,11,109
83,62.56281407,2.656278387,5.989536443,0.003726828,1.5,0.4,0.009,11,109
84,63.31658291,2.662246679,6.058703485,0.003749545,1.5,0.4,0.009,11,109
85,64.07035176,2.668108795,6.127894758,0.003771953,1.5,0.4,0.009,11,109
86,64.8241206,2.673866451,6.197109867,0.003794058,1.5,0.4,0.009,11,109
87,65.57788945,2.679521354,6.266348416,0.003815863,1.5,0.4,0.009,11,109
88,66.33165829,2.685075204,6.335610012,0.003837374,1.5,0.4,0.009,11,109
89,67.08542714,2.69052969,6.404894263,0.003858593,1.5,0.4,0.009,11,109
90,67.83919598,2.695886496,6.474200778,0.003879527,1.5,0.4,0.009,11,109
91,68.59296482,2.701147298,6.54352917,0.003900178,1.5,0.4,0.009,11,109
92,69.34673367,2.706313762,6.61287905,0.003920552,1.5,0.4,0.009,11,109
93,70.10050251,2.711387547,6.682250033,0.003940652,1.5,0.4,0.009,11,109
94,70.85427136,2.716370305,6.751641734,0.003960483,1.5,0.4,0.009,11,109
95,71.6080402,2.721263677,6.821053771,0.00398005,1.5,0.4,0.009,11,109
96,72.36180905,2.7260693,6.890485762,0.003999355,1.5,0.4,0.009,11,109
97,73.11557789,2.730788799,6.959937328,0.004018404,1.5,0.4,0.009,11,109
98,73.86934673,2.735423794,7.02940809,0.004037201,1.5,0.4,0.009,11,109
99,74.62311558,2.739975895,7.098897671,0.00405575,1.5,0.4,0.009,11,109
100,75.37688442,2.744446706,7.168405697,0.004074054,1.5,0.4,0.009,11,109
101,76.13065327,2.74883782,7.237931793,0.004092119,1.5,0.4,0.009,11,109
102,76.88442211,2.753150825,7.307475588,0.004109948,1.5,0.4,0.009,11,109
103,77.63819095,2.7573873,7.37703671,0.004127545,1.5,0.4,0.009,11,109
104,78.3919598,2.761548814,7.44661479,0.004144914,1.5,0.4,0.009,11,109
105,79.14572864,2.76563693,7.51620946,0.004162059,1.5,0.4,0.009,11,109
106,79.89949749,2.769653204,7.585820355,0.004178984,1.5,0.4,0.009,11,109
107,80.65326633,2.773599181,7.655447109,0.004195693,1.5,0.4,0.009,11,109
108,81.40703518,2.777476401,7.72508936,0.00421219,1.5,0.4,0.009,11,109
109,82.16080402,2.781286392,7.794746745,0.00422848,1.5,0.4,0.009,11,109
110,82.91457286,2.785030679,7.864418905,0.004244565,1.5,0.4,0.009,11,109
111,83.66834171,2.788710775,7.93410548,0.004260449,1.5,0.4,0.009,11,109
112,84.42211055,2.792328187,8.003806114,0.004276137,1.5,0.4,0.009,11,109
113,85.1758794,2.795884413,8.07352045,0.004291633,1.5,0.4,0.009,11,109
114,85.92964824,2.799380944,8.143248135,0.004306939,1.5,0.4,0.009,11,109
115,86.68341709,2.802819261,8.212988817,0.00432206,1.5,0.4,0.009,11,109
116,87.43718593,2.806200839,8.282742142,0.004337,1.5,0.4,0.009,11,109
117,88.19095477,2.809527145,8.352507764,0.004351763,1.5,0.4,0.009,11,109
118,88.94472362,2.812799635,8.422285332,0.004366351,1.5,0.4,0.009,11,109
119,89.69849246,2.816019762,8.4920745,0.004380769,1.5,0.4,0.009,11,109
120,90.45226131,2.819188966,8.561874924,0.00439502,1.5,0.4,0.009,11,109
121,91.20603015,2.822308681,8.631686259,0.004409108,1.5,0.4,0.009,11,109
122,91.95979899,2.825380335,8.701508163,0.004423036,1.5,0.4,0.009,11,109
123,92.71356784,2.828405344,8.771340297,0.004436809,1.5,0.4,0.009,11,109
124,93.46733668,2.831385119,8.84118232,0.00445043,1.5,0.4,0.009,11,109
125,94.22110553,2.834321062,8.911033895,0.004463901,1.5,0.4,0.009,11,109
126,94.97487437,2.837214567,8.980894687,0.004477228,1.5,0.4,0.009,11,109
127,95.72864322,2.840067019,9.050764359,0.004490412,1.5,0.4,0.009,11,109
128,96.48241206,2.842879771,9.120642587,0.004503458,1.5,0.4,0.009,11,109
129,97.2361809,2.845651132,9.190529881,0.004516364,1.5,0.4,0.009,11,109
130,97.98994975,2.848379739,9.260426645,0.004529126,1.5,0.4,0.009,11,109
131,98.74371859,2.851066066,9.330332775,0.004541748,1.5,0.4,0.009,11,109
132,99.49748744,2.853710588,9.400248168,0.004554229,1.5,0.4,0.009,11,109
133,100.2512563,2.856313778,9.470172719,0.004566572,1.5,0.4,0.009,11,109
134,101.0050251,2.858876109,9.540106325,0.004578778,1.5,0.4,0.009,11,109
135,101.758794,2.861398055,9.61004888,0.004590848,1.5,0.4,0.009,11,109
136,102.5125628,2.863880087,9.680000281,0.004602784,1.5,0.4,0.009,11,109
137,103.2663317,2.866322678,9.749960424,0.004614587,1.5,0.4,0.009,11,109
138,104.0201005,2.868726299,9.819929204,0.004626259,1.5,0.4,0.009,11,109
139,104.7738693,2.871091421,9.889906518,0.0046378,1.5,0.4,0.009,11,109
140,105.5276382,2.873418514,9.959892262,0.004649213,1.5,0.4,0.009,11,109
141,106.281407,2.875708049,10.02988633,0.004660498,1.5,0.4,0.009,11,109
142,107.0351759,2.877960495,10.09988862,0.004671658,1.5,0.4,0.009,11,109
143,107.7889447,2.880176322,10.16989903,0.004682693,1.5,0.4,0.009,11,109
144,108.5427136,2.882355998,10.23991745,0.004693604,1.5,0.4,0.009,11,109
145,109.2964824,2.884499993,10.30994379,0.004704394,1.5,0.4,0.009,11,109
146,110.0502513,2.886608773,10.37997793,0.004715064,1.5,0.4,0.009,11,109
