t,theta,omega
1.0810810810810811,0.6959930704734997,-0.9463862793432566
1.1011011011011012,0.6694953997197992,-0.9195174115390534
1.1211211211211212,0.6302979676434572,-0.9653330656734301
1.1411411411411412,0.6247575531282266,-0.9588410052282974
1.1611611611611612,0.6088685362789631,-0.9593447670650441
1.1811811811811812,0.6169229506179056,-0.9757830124619615
1.2012012012012012,0.5448685129572934,-0.9782999973540758
1.2212212212212212,0.5499747895665619,-0.9652590711589499
1.2412412412412412,0.5423055063788486,-0.9955226978416212
1.2612612612612613,0.5346966816103604,-1.0363050626347738
1.2812812812812813,0.4722688867833976,-1.0405759329949489
1.3013013013013013,0.4567141472621714,-1.0587303832210155
1.3213213213213213,0.45648024628814504,-1.0444238652722408
1.3413413413413413,0.39345591189367524,-1.0686973095868948
1.3613613613613613,0.40807265527590403,-1.0396463507367637
1.3813813813813813,0.4205106024019611,-1.0057651198146031
1.4014014014014013,0.36748890967633796,-1.091070683987584
1.4214214214214214,0.29504365037041247,-1.0727612987583957
1.4414414414414414,0.2997768313720381,-1.0928505983888506
1.4614614614614614,0.28202023348040994,-1.0933740632977336
1.4814814814814814,0.29369205320427316,-1.093013782824114
1.5015015015015014,0.24720221658778932,-1.1220412211656017
1.5215215215215214,0.19478442045559213,-1.1158000753116069
1.5415415415415414,0.20501489948850624,-1.07502930397612
1.5615615615615615,0.18642650089739263,-1.094611499885374
1.5815815815815815,0.1514923019691128,-1.14140450991434
1.6016016016016015,0.11976864692485353,-1.1352073824313442
1.6216216216216217,0.15917758963116246,-1.1396830108900147
1.6416416416416417,0.11086856417613725,-1.1434191257035347
1.6616616616616617,0.0901831686588881,-1.1193178508862853
1.6816816816816818,0.04584322803524352,-1.1290378884985697
1.7017017017017018,0.013284889150234411,-1.1200553451639117
1.7217217217217218,-0.005324941250826673,-1.153790752293343
1.7417417417417418,-0.04439145007243024,-1.1256761478618573
1.7617617617617618,-0.009850753366186057,-1.1253249018338578
1.7817817817817818,-0.06638862512561153,-1.1217531475335594
1.8018018018018018,-0.06045346522130739,-1.1215760251276916
1.8218218218218218,-0.11731503336439728,-1.1018823417951844
1.8418418418418419,-0.12300071307907345,-1.0908896445960647
1.8618618618618619,-0.1503379259708542,-1.1432451717384875
1.8818818818818819,-0.20373109541035472,-1.0824451990994661
1.901901901901902,-0.16418957684600924,-1.1153219958681821
1.921921921921922,-0.22854252140138756,-1.0783337914330207
1.941941941941942,-0.2651477682515113,-1.1208551851701773
1.961961961961962,-0.2521719642004711,-1.105821663531778
1.981981981981982,-0.28706760188684527,-1.0957426777143355
2.002002002002002,-0.3020269019384673,-1.05844850871866
2.022022022022022,-0.32865813076984296,-1.0674288083724057
2.042042042042042,-0.3930346612137464,-1.0745818556406441
2.062062062062062,-0.3903190256578838,-1.0908797615874974
2.0820820820820822,-0.4122944531878031,-1.065684010246555
2.1021021021021022,-0.3975362192779088,-1.0776356481331637
2.1221221221221223,-0.4362026026167535,-1.0525120756201978
2.1421421421421423,-0.46416010673483926,-1.0141157189398908
2.1621621621621623,-0.4674586856801011,-0.9983932670755855
2.1821821821821823,-0.501741020389871,-1.0296656678981781
2.2022022022022023,-0.5233663277775658,-1.0011449420863243
2.2222222222222223,-0.535397178052,-1.0175805818727741
2.2422422422422423,-0.5569526584745349,-0.9808836285665035
2.2622622622622623,-0.5280343150064337,-0.9371317900533291
2.2822822822822824,-0.6148509109040509,-0.9693097347016583
2.3023023023023024,-0.6462315692517601,-0.963950374548173
2.3223223223223224,-0.6295954400700966,-0.9162820728312782
2.3423423423423424,-0.6691960018185417,-0.9414417507522387
2.3623623623623624,-0.7160228749205537,-0.9192766473196128
2.3823823823823824,-0.7125383083881942,-0.9139895530472381
2.4024024024024024,-0.726784651607643,-0.8923844948503339
2.4224224224224224,-0.7620984059188782,-0.9066677827685452
2.4424424424424425,-0.7017889432193505,-0.8896402157974145
2.4624624624624625,-0.7834681109350294,-0.8134637055648211
2.4824824824824825,-0.720313017950383,-0.8596968819839239
2.5025025025025025,-0.802379892153336,-0.815259352006947
2.5225225225225225,-0.7767554030819371,-0.8274217734445419
2.5425425425425425,-0.8322587071005153,-0.7775091481756838
2.5625625625625625,-0.8343865893822119,-0.7857351479621338
2.5825825825825826,-0.8611878663639897,-0.7906585919054715
2.6026026026026026,-0.8784010352519689,-0.7532371542483773
2.6226226226226226,-0.8838130464848061,-0.7435722063547229
2.6426426426426426,-0.893533508886866,-0.6965824620276768
2.6626626626626626,-0.9140488447689545,-0.6939948313847373
2.6826826826826826,-0.929969300698872,-0.6850505873941869
2.7027027027027026,-0.9590170176285238,-0.6625807726167655
2.7227227227227226,-0.9597602991738392,-0.610748533850512
2.7427427427427427,-0.9392483612671144,-0.6284457163121789
2.7627627627627627,-0.9985467300228716,-0.6418176260528102
2.7827827827827827,-0.9716992667987849,-0.5975835050854231
2.8028028028028027,-0.9978195168148629,-0.6208678326150192
2.8228228228228227,-1.000435024146405,-0.5598998909264439
2.8428428428428427,-1.0524125139940128,-0.5613114135871904
2.8628628628628627,-1.0358060250885497,-0.5336103512414422
2.8828828828828827,-1.0574543992753025,-0.5193999300738767
2.9029029029029028,-1.0668331514191625,-0.4968465000112729
2.9229229229229228,-1.0421964082286996,-0.5337008555451064
2.942942942942943,-1.085844010890978,-0.4612148136774472
2.962962962962963,-1.0843141939721377,-0.4544731032376632
2.982982982982983,-1.134140181816644,-0.42268181058613813
3.003003003003003,-1.072873404990085,-0.44204765629614473
3.023023023023023,-1.0981999817073158,-0.3999959352062989
3.043043043043043,-1.1243992016097593,-0.3964690498909185
3.063063063063063,-1.1371967047444924,-0.3313307005679173
3.083083083083083,-1.1258267743897774,-0.30454482045275294
3.103103103103103,-1.1205401871939906,-0.3122116863846412
3.123123123123123,-1.1154534226632369,-0.2939626695281227
3.143143143143143,-1.1396501528583893,-0.29037352664880894
3.163163163163163,-1.1603899631036856,-0.2800442277480005
3.183183183183183,-1.1470724394367766,-0.27127303502496125
3.203203203203203,-1.155991809709325,-0.2330921654648455
3.2232232232232234,-1.1526192840301543,-0.19579822683498332
3.2432432432432434,-1.143666741117913,-0.17770407372194846
3.2632632632632634,-1.2151853178741838,-0.17513322904462506
3.2832832832832834,-1.21047835821475,-0.1656080597793512
3.3033033033033035,-1.1597357035375282,-0.12391678253296753
3.3233233233233235,-1.2064888574921717,-0.13834643956021908
3.3433433433433435,-1.1940321245545464,-0.12379044721345187
3.3633633633633635,-1.2099153087386145,-0.07459156132473391
3.3833833833833835,-1.1748179533081058,-0.05001717751402812
3.4034034034034035,-1.2448084193854312,-0.037456646199941414
3.4234234234234235,-1.198226982866306,-0.016611409178176505
3.4434434434434436,-1.1676549764406523,-0.04749559579585369
3.4634634634634636,-1.211739199523258,0.02424658677311898
3.4834834834834836,-1.2311134340374692,0.06060492796102977
3.5035035035035036,-1.191305346298984,0.06667059048969176
3.5235235235235236,-1.208908919656833,0.08465989665961539
3.5435435435435436,-1.1745649912345417,0.091677897295663
3.5635635635635636,-1.1893178160547102,0.1110501441178598
3.5835835835835836,-1.2089714702162697,0.12130006651535626
3.6036036036036037,-1.1920814068323922,0.15050744252411685
3.6236236236236237,-1.16598892062318,0.14023643430320085
3.6436436436436437,-1.1850685501683749,0.2095795679937695
3.6636636636636637,-1.1936521286800241,0.18202145143194573
3.6836836836836837,-1.1705758433396638,0.23383975338227536
3.7037037037037037,-1.169865298228566,0.2619832951139637
3.7237237237237237,-1.1480607447330249,0.27065570818335166
3.7437437437437437,-1.1488488222663307,0.31874744490945106
3.7637637637637638,-1.1584014744619187,0.25045543313861207
