Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,47.5,24.95,0.040079,18.738,20.642,62.623,44.794,89.749,846.59,0.3672,58.547,0.26833,supercritical
450,47.6,24.967,0.040053,18.732,20.639,62.607,44.792,89.673,847.66,0.36525,58.62,0.26857,supercritical
450,47.7,24.983,0.040027,18.726,20.636,62.591,44.79,89.597,848.73,0.36331,58.694,0.26881,supercritical
450,47.8,24.999,0.040001,18.72,20.632,62.575,44.788,89.522,849.8,0.36138,58.767,0.26905,supercritical
450,47.9,25.016,0.039975,18.714,20.629,62.559,44.786,89.448,850.87,0.35946,58.839,0.26929,supercritical
450,48,25.032,0.039949,18.708,20.626,62.543,44.784,89.374,851.93,0.35755,58.912,0.26953,supercritical
450,48.1,25.048,0.039923,18.702,20.623,62.527,44.782,89.3,852.99,0.35566,58.985,0.26977,supercritical
450,48.2,25.064,0.039898,18.696,20.619,62.511,44.78,89.227,854.05,0.35377,59.057,0.27001,supercritical
450,48.3,25.08,0.039872,18.691,20.616,62.495,44.778,89.154,855.11,0.3519,59.13,0.27025,supercritical
450,48.4,25.096,0.039847,18.685,20.613,62.479,44.776,89.082,856.16,0.35004,59.202,0.27049,supercritical
450,48.5,25.112,0.039822,18.679,20.61,62.464,44.774,89.01,857.21,0.34818,59.274,0.27073,supercritical
450,48.6,25.128,0.039797,18.673,20.607,62.448,44.772,88.938,858.26,0.34634,59.347,0.27096,supercritical
450,48.7,25.144,0.039772,18.667,20.604,62.432,44.77,88.867,859.31,0.34451,59.419,0.2712,supercritical
450,48.8,25.159,0.039747,18.661,20.601,62.417,44.768,88.797,860.36,0.34269,59.491,0.27144,supercritical
450,48.9,25.175,0.039722,18.655,20.598,62.401,44.766,88.726,861.4,0.34088,59.562,0.27167,supercritical
450,49,25.191,0.039697,18.65,20.595,62.385,44.765,88.657,862.44,0.33908,59.634,0.27191,supercritical
450,49.1,25.206,0.039673,18.644,20.592,62.37,44.763,88.587,863.48,0.33729,59.706,0.27215,supercritical
450,49.2,25.222,0.039648,18.638,20.589,62.355,44.761,88.518,864.52,0.33552,59.777,0.27238,supercritical
450,49.3,25.237,0.039624,18.632,20.586,62.339,44.759,88.45,865.56,0.33375,59.849,0.27262,supercritical
450,49.4,25.253,0.039599,18.627,20.583,62.324,44.758,88.382,866.59,0.33199,59.92,0.27285,supercritical
450,49.5,25.268,0.039575,18.621,20.58,62.309,44.756,88.314,867.62,0.33024,59.991,0.27309,supercritical
450,49.6,25.284,0.039551,18.615,20.577,62.293,44.754,88.246,868.65,0.3285,60.063,0.27332,supercritical
450,49.7,25.299,0.039527,18.61,20.574,62.278,44.753,88.179,869.68,0.32677,60.134,0.27356,supercritical
450,49.8,25.314,0.039503,18.604,20.571,62.263,44.751,88.113,870.7,0.32505,60.205,0.27379,supercritical
450,49.9,25.329,0.03948,18.598,20.569,62.248,44.749,88.046,871.72,0.32334,60.275,0.27402,supercritical
450,50,25.345,0.039456,18.593,20.566,62.233,44.748,87.981,872.74,0.32164,60.346,0.27426,supercritical
450,50.1,25.36,0.039432,18.587,20.563,62.218,44.746,87.915,873.76,0.31995,60.417,0.27449,supercritical
450,50.2,25.375,0.039409,18.582,20.56,62.203,44.744,87.85,874.78,0.31826,60.487,0.27472,supercritical
450,50.3,25.39,0.039386,18.576,20.557,62.188,44.743,87.785,875.79,0.31659,60.558,0.27496,supercritical
450,50.4,25.405,0.039362,18.571,20.554,62.173,44.741,87.721,876.81,0.31493,60.628,0.27519,supercritical
450,50.5,25.42,0.039339,18.565,20.552,62.158,44.74,87.657,877.82,0.31327,60.699,0.27542,supercritical
450,50.6,25.435,0.039316,18.56,20.549,62.143,44.738,87.593,878.83,0.31163,60.769,0.27565,supercritical
450,50.7,25.45,0.039293,18.554,20.546,62.128,44.737,87.53,879.83,0.30999,60.839,0.27588,supercritical
450,50.8,25.464,0.03927,18.549,20.544,62.114,44.735,87.467,880.84,0.30836,60.909,0.27612,supercritical
450,50.9,25.479,0.039248,18.543,20.541,62.099,44.734,87.404,881.84,0.30674,60.979,0.27635,supercritical
450,51,25.494,0.039225,18.538,20.538,62.084,44.732,87.342,882.84,0.30513,61.049,0.27658,supercritical
450,51.1,25.509,0.039202,18.532,20.536,62.07,44.731,87.28,883.84,0.30353,61.119,0.27681,supercritical
450,51.2,25.523,0.03918,18.527,20.533,62.055,44.73,87.218,884.84,0.30194,61.188,0.27704,supercritical
450,51.3,25.538,0.039157,18.522,20.53,62.04,44.728,87.157,885.83,0.30035,61.258,0.27727,supercritical
450,51.4,25.552,0.039135,18.516,20.528,62.026,44.727,87.096,886.83,0.29878,61.327,0.2775,supercritical
450,51.5,25.567,0.039113,18.511,20.525,62.012,44.725,87.036,887.82,0.29721,61.397,0.27773,supercritical
450,51.6,25.581,0.039091,18.505,20.523,61.997,44.724,86.975,888.81,0.29565,61.466,0.27796,supercritical
450,51.7,25.596,0.039069,18.5,20.52,61.983,44.723,86.915,889.79,0.2941,61.535,0.27819,supercritical
450,51.8,25.61,0.039047,18.495,20.517,61.968,44.721,86.856,890.78,0.29255,61.604,0.27841,supercritical
450,51.9,25.625,0.039025,18.489,20.515,61.954,44.72,86.797,891.76,0.29102,61.673,0.27864,supercritical
450,52,25.639,0.039003,18.484,20.512,61.94,44.719,86.738,892.74,0.28949,61.742,0.27887,supercritical
450,52.1,25.653,0.038981,18.479,20.51,61.926,44.718,86.679,893.72,0.28797,61.811,0.2791,supercritical
450,52.2,25.667,0.03896,18.474,20.507,61.911,44.716,86.621,894.7,0.28646,61.88,0.27933,supercritical
450,52.3,25.682,0.038938,18.468,20.505,61.897,44.715,86.562,895.68,0.28496,61.949,0.27956,supercritical
450,52.4,25.696,0.038917,18.463,20.502,61.883,44.714,86.505,896.65,0.28346,62.017,0.27978,supercritical
450,52.5,25.71,0.038896,18.458,20.5,61.869,44.713,86.447,897.63,0.28197,62.086,0.28001,supercritical
450,52.6,25.724,0.038874,18.453,20.498,61.855,44.711,86.39,898.6,0.28049,62.155,0.28024,supercritical
450,52.7,25.738,0.038853,18.448,20.495,61.841,44.71,86.333,899.57,0.27902,62.223,0.28046,supercritical
450,52.8,25.752,0.038832,18.442,20.493,61.827,44.709,86.277,900.53,0.27755,62.291,0.28069,supercritical
450,52.9,25.766,0.038811,18.437,20.49,61.813,44.708,86.221,901.5,0.27609,62.359,0.28092,supercritical
450,53,25.78,0.03879,18.432,20.488,61.799,44.707,86.165,902.46,0.27464,62.428,0.28114,supercritical
450,53.1,25.794,0.038769,18.427,20.486,61.785,44.706,86.109,903.43,0.2732,62.496,0.28137,supercritical
450,53.2,25.808,0.038748,18.422,20.483,61.772,44.704,86.054,904.39,0.27176,62.564,0.28159,supercritical
450,53.3,25.821,0.038728,18.417,20.481,61.758,44.703,85.998,905.34,0.27034,62.632,0.28182,supercritical
450,53.4,25.835,0.038707,18.412,20.479,61.744,44.702,85.944,906.3,0.26891,62.699,0.28204,supercritical
450,53.5,25.849,0.038686,18.407,20.476,61.73,44.701,85.889,907.26,0.2675,62.767,0.28227,supercritical
450,53.6,25.863,0.038666,18.402,20.474,61.717,44.7,85.835,908.21,0.26609,62.835,0.28249,supercritical
450,53.7,25.876,0.038646,18.396,20.472,61.703,44.699,85.781,909.16,0.26469,62.902,0.28272,supercritical
450,53.8,25.89,0.038625,18.391,20.469,61.689,44.698,85.727,910.11,0.2633,62.97,0.28294,supercritical
450,53.9,25.903,0.038605,18.386,20.467,61.676,44.697,85.674,911.06,0.26191,63.037,0.28317,supercritical
450,54,25.917,0.038585,18.381,20.465,61.662,44.696,85.621,912.01,0.26053,63.105,0.28339,supercritical
450,54.1,25.93,0.038565,18.376,20.463,61.649,44.695,85.568,912.95,0.25916,63.172,0.28362,supercritical
450,54.2,25.944,0.038545,18.371,20.461,61.635,44.694,85.515,913.89,0.25779,63.239,0.28384,supercritical
450,54.3,25.957,0.038525,18.366,20.458,61.622,44.693,85.463,914.84,0.25643,63.306,0.28406,supercritical
450,54.4,25.971,0.038505,18.362,20.456,61.608,44.692,85.411,915.78,0.25508,63.373,0.28429,supercritical
450,54.5,25.984,0.038485,18.357,20.454,61.595,44.691,85.359,916.71,0.25373,63.44,0.28451,supercritical
450,54.6,25.997,0.038465,18.352,20.452,61.582,44.69,85.307,917.65,0.25239,63.507,0.28473,supercritical
450,54.7,26.011,0.038446,18.347,20.45,61.568,44.689,85.256,918.58,0.25106,63.574,0.28495,supercritical
450,54.8,26.024,0.038426,18.342,20.448,61.555,44.688,85.205,919.52,0.24973,63.641,0.28518,supercritical
450,54.9,26.037,0.038407,18.337,20.445,61.542,44.687,85.154,920.45,0.24841,63.708,0.2854,supercritical
450,55,26.05,0.038387,18.332,20.443,61.529,44.687,85.103,921.38,0.2471,63.774,0.28562,supercritical
450,55.1,26.064,0.038368,18.327,20.441,61.515,44.686,85.053,922.31,0.24579,63.841,0.28584,supercritical
450,55.2,26.077,0.038348,18.322,20.439,61.502,44.685,85.003,923.24,0.24449,63.907,0.28606,supercritical
450,55.3,26.09,0.038329,18.317,20.437,61.489,44.684,84.953,924.16,0.2432,63.974,0.28629,supercritical
450,55.4,26.103,0.03831,18.313,20.435,61.476,44.683,84.903,925.08,0.24191,64.04,0.28651,supercritical
450,55.5,26.116,0.038291,18.308,20.433,61.463,44.682,84.854,926.01,0.24062,64.106,0.28673,supercritical
450,55.6,26.129,0.038272,18.303,20.431,61.45,44.682,84.805,926.93,0.23935,64.172,0.28695,supercritical
450,55.7,26.142,0.038253,18.298,20.429,61.437,44.681,84.756,927.85,0.23808,64.238,0.28717,supercritical
450,55.8,26.155,0.038234,18.293,20.427,61.424,44.68,84.707,928.76,0.23681,64.304,0.28739,supercritical
450,55.9,26.168,0.038215,18.289,20.425,61.411,44.679,84.659,929.68,0.23555,64.37,0.28761,supercritical
450,56,26.18,0.038196,18.284,20.423,61.398,44.678,84.611,930.59,0.2343,64.436,0.28783,supercritical
450,56.1,26.193,0.038178,18.279,20.421,61.385,44.678,84.563,931.51,0.23305,64.502,0.28805,supercritical
450,56.2,26.206,0.038159,18.274,20.419,61.372,44.677,84.515,932.42,0.23181,64.568,0.28827,supercritical
450,56.3,26.219,0.038141,18.27,20.417,61.359,44.676,84.468,933.33,0.23058,64.634,0.28849,supercritical
450,56.4,26.232,0.038122,18.265,20.415,61.347,44.675,84.42,934.24,0.22935,64.699,0.28871,supercritical
450,56.5,26.244,0.038104,18.26,20.413,61.334,44.675,84.373,935.14,0.22812,64.765,0.28893,supercritical
450,56.6,26.257,0.038085,18.256,20.411,61.321,44.674,84.326,936.05,0.2269,64.83,0.28915,supercritical
450,56.7,26.27,0.038067,18.251,20.409,61.309,44.673,84.28,936.95,0.22569,64.896,0.28937,supercritical
450,56.8,26.282,0.038049,18.246,20.407,61.296,44.672,84.233,937.85,0.22448,64.961,0.28959,supercritical
450,56.9,26.295,0.03803,18.242,20.406,61.283,44.672,84.187,938.75,0.22328,65.026,0.2898,supercritical
450,57,26.307,0.038012,18.237,20.404,61.271,44.671,84.141,939.65,0.22209,65.092,0.29002,supercritical
450,57.1,26.32,0.037994,18.232,20.402,61.258,44.67,84.095,940.55,0.22089,65.157,0.29024,supercritical
450,57.2,26.332,0.037976,18.228,20.4,61.245,44.67,84.05,941.45,0.21971,65.222,0.29046,supercritical
450,57.3,26.345,0.037958,18.223,20.398,61.233,44.669,84.005,942.34,0.21853,65.287,0.29068,supercritical
450,57.4,26.357,0.03794,18.218,20.396,61.22,44.668,83.959,943.23,0.21736,65.352,0.2909,supercritical
450,57.5,26.37,0.037923,18.214,20.394,61.208,44.668,83.914,944.13,0.21619,65.417,0.29111,supercritical
450,57.6,26.382,0.037905,18.209,20.393,61.195,44.667,83.87,945.02,0.21502,65.481,0.29133,supercritical
450,57.7,26.394,0.037887,18.205,20.391,61.183,44.667,83.825,945.91,0.21386,65.546,0.29155,supercritical
450,57.8,26.407,0.037869,18.2,20.389,61.171,44.666,83.781,946.79,0.21271,65.611,0.29177,supercritical
450,57.9,26.419,0.037852,18.196,20.387,61.158,44.665,83.737,947.68,0.21156,65.675,0.29198,supercritical
450,58,26.431,0.037834,18.191,20.386,61.146,44.665,83.693,948.56,0.21042,65.74,0.2922,supercritical
450,58.1,26.443,0.037817,18.187,20.384,61.134,44.664,83.649,949.45,0.20928,65.805,0.29242,supercritical
450,58.2,26.455,0.037799,18.182,20.382,61.121,44.664,83.606,950.33,0.20815,65.869,0.29263,supercritical
450,58.3,26.468,0.037782,18.178,20.38,61.109,44.663,83.562,951.21,0.20702,65.933,0.29285,supercritical
450,58.4,26.48,0.037765,18.173,20.379,61.097,44.663,83.519,952.09,0.2059,65.998,0.29307,supercritical
450,58.5,26.492,0.037748,18.169,20.377,61.085,44.662,83.476,952.97,0.20478,66.062,0.29328,supercritical
450,58.6,26.504,0.03773,18.164,20.375,61.073,44.662,83.433,953.84,0.20366,66.126,0.2935,supercritical
450,58.7,26.516,0.037713,18.16,20.373,61.06,44.661,83.391,954.72,0.20256,66.19,0.29371,supercritical
450,58.8,26.528,0.037696,18.155,20.372,61.048,44.66,83.349,955.59,0.20145,66.254,0.29393,supercritical
450,58.9,26.54,0.037679,18.151,20.37,61.036,44.66,83.306,956.46,0.20035,66.318,0.29415,supercritical
450,59,26.552,0.037662,18.146,20.368,61.024,44.659,83.264,957.33,0.19926,66.382,0.29436,supercritical
450,59.1,26.564,0.037645,18.142,20.367,61.012,44.659,83.222,958.2,0.19817,66.446,0.29458,supercritical
450,59.2,26.576,0.037628,18.138,20.365,61,44.659,83.181,959.07,0.19709,66.51,0.29479,supercritical
450,59.3,26.588,0.037612,18.133,20.363,60.988,44.658,83.139,959.94,0.19601,66.574,0.29501,supercritical
450,59.4,26.599,0.037595,18.129,20.362,60.976,44.658,83.098,960.8,0.19493,66.637,0.29522,supercritical
450,59.5,26.611,0.037578,18.124,20.36,60.964,44.657,83.057,961.67,0.19386,66.701,0.29544,supercritical
450,59.6,26.623,0.037561,18.12,20.359,60.952,44.657,83.016,962.53,0.1928,66.765,0.29565,supercritical
450,59.7,26.635,0.037545,18.116,20.357,60.94,44.656,82.975,963.39,0.19173,66.828,0.29587,supercritical
450,59.8,26.647,0.037528,18.111,20.355,60.928,44.656,82.935,964.25,0.19068,66.892,0.29608,supercritical
450,59.9,26.658,0.037512,18.107,20.354,60.917,44.655,82.894,965.11,0.18963,66.955,0.29629,supercritical
450,60,26.67,0.037495,18.103,20.352,60.905,44.655,82.854,965.97,0.18858,67.018,0.29651,supercritical
