,C_X,C_N,C_L,F_in,C_N_in,I0,Time
12715,2.894726514816284,6.603525161743164,0.0038462751545011997,0.006,11,120,86.68341709
12716,2.8971736431121826,6.647492408752441,0.003861149540171027,0.006,11,120,87.43718593
12717,2.8995747566223145,6.691457748413086,0.003875863505527377,0.006,11,120,88.19095477
12718,2.9019312858581543,6.735435962677002,0.003890418680384755,0.006,11,120,88.94472362
12719,2.904245138168335,6.779420375823975,0.0039048194885253906,0.006,11,120,89.69849246
12720,2.906515121459961,6.8234076499938965,0.003919064067304134,0.006,11,120,90.45226131
12721,2.908743381500244,6.8673996925354,0.003933159168809652,0.006,11,120,91.20603015
12722,2.910930871963501,6.9113969802856445,0.003947105724364519,0.006,11,120,91.95979899
12723,2.913079023361206,6.955399513244629,0.003960906993597746,0.006,11,120,92.71356784
12724,2.915187120437622,6.999408721923828,0.003974564373493195,0.006,11,120,93.46733668
12725,2.9172582626342773,7.043421745300293,0.003988080658018589,0.006,11,120,94.22110553
12726,2.9192912578582764,7.087441921234131,0.004001458175480366,0.006,11,120,94.97487437
12727,2.921288013458252,7.131463050842285,0.004014700651168823,0.006,11,120,95.72864322
12728,2.923250198364258,7.1754913330078125,0.004027809016406536,0.006,11,120,96.48241206
12729,2.9251773357391357,7.219521522521973,0.0040407851338386536,0.006,11,120,97.2361809
12730,2.9270710945129395,7.263558864593506,0.004053633660078049,0.006,11,120,97.98994975
12731,2.928931474685669,7.3075971603393555,0.004066355526447296,0.006,11,120,98.74371859
12732,2.9307610988616943,7.351639270782471,0.004078952595591545,0.006,11,120,99.49748744
12733,2.9325592517852783,7.395689487457275,0.004091430455446243,0.006,11,120,100.2512563
12734,2.9343278408050537,7.43973970413208,0.004103786777704954,0.006,11,120,101.0050251
12735,2.9360663890838623,7.483791828155518,0.004116026684641838,0.006,11,120,101.758794
12736,2.937777280807495,7.527849197387695,0.00412815110757947,0.006,11,120,102.5125628
12737,2.9394607543945312,7.571908473968506,0.004140165634453297,0.006,11,120,103.2663317
12738,2.941117525100708,7.615974426269531,0.0041520679369568825,0.006,11,120,104.0201005
