Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
450,9.3,4.1712,0.23974,32.476,34.705,112.8,101.18,163.15,242.58,4.6475,21.195,0.056113,supercritical
450,9.4,4.2332,0.23623,32.409,34.63,112.58,101.2,163.68,243.55,4.5741,21.436,0.056399,supercritical
450,9.5,4.2949,0.23284,32.344,34.555,112.36,101.22,164.16,244.59,4.5001,21.679,0.056683,supercritical
450,9.6,4.3562,0.22956,32.278,34.482,112.15,101.24,164.59,245.68,4.4256,21.924,0.056965,supercritical
450,9.7,4.417,0.2264,32.214,34.41,111.94,101.25,164.98,246.83,4.3508,22.171,0.057244,supercritical
450,9.8,4.4775,0.22334,32.15,34.339,111.73,101.27,165.33,248.04,4.2758,22.42,0.057522,supercritical
450,9.9,4.5374,0.22039,32.087,34.268,111.52,101.28,165.63,249.3,4.2007,22.671,0.057796,supercritical
450,10,4.5968,0.21754,32.024,34.199,111.32,101.29,165.89,250.62,4.1256,22.923,0.058068,supercritical
450,10.1,4.6556,0.21479,31.962,34.132,111.12,101.3,166.1,251.99,4.0508,23.177,0.058338,supercritical
450,10.2,4.7139,0.21214,31.901,34.065,110.93,101.3,166.27,253.42,3.9762,23.432,0.058605,supercritical
450,10.3,4.7716,0.20958,31.841,33.999,110.74,101.31,166.41,254.9,3.9021,23.687,0.058868,supercritical
450,10.4,4.8286,0.2071,31.781,33.935,110.55,101.31,166.5,256.42,3.8285,23.943,0.059129,supercritical
450,10.5,4.8849,0.20471,31.722,33.872,110.36,101.31,166.56,257.99,3.7555,24.2,0.059387,supercritical
450,10.6,4.9406,0.2024,31.664,33.81,110.18,101.31,166.58,259.6,3.6832,24.457,0.059642,supercritical
450,10.7,4.9956,0.20018,31.607,33.749,110,101.31,166.56,261.26,3.6117,24.714,0.059894,supercritical
450,10.8,5.0498,0.19803,31.551,33.69,109.82,101.3,166.52,262.96,3.541,24.971,0.060143,supercritical
450,10.9,5.1034,0.19595,31.495,33.631,109.65,101.3,166.45,264.7,3.4713,25.228,0.060389,supercritical
450,11,5.1562,0.19394,31.441,33.574,109.48,101.29,166.34,266.47,3.4026,25.485,0.060632,supercritical
450,11.1,5.2083,0.192,31.387,33.518,109.31,101.29,166.22,268.28,3.3349,25.741,0.060872,supercritical
450,11.2,5.2596,0.19013,31.334,33.463,109.14,101.28,166.06,270.12,3.2682,25.997,0.061109,supercritical
450,11.3,5.3102,0.18832,31.281,33.409,108.98,101.27,165.89,271.99,3.2027,26.253,0.061343,supercritical
450,11.4,5.3601,0.18657,31.23,33.357,108.82,101.26,165.69,273.89,3.1383,26.507,0.061574,supercritical
450,11.5,5.4092,0.18487,31.179,33.305,108.67,101.25,165.48,275.81,3.0752,26.761,0.061802,supercritical
450,11.6,5.4575,0.18323,31.13,33.255,108.52,101.24,165.25,277.77,3.0132,27.014,0.062027,supercritical
450,11.7,5.5051,0.18165,31.081,33.206,108.37,101.23,165,279.74,2.9524,27.265,0.06225,supercritical
450,11.8,5.552,0.18012,31.032,33.158,108.22,101.22,164.74,281.74,2.8928,27.516,0.06247,supercritical
450,11.9,5.5981,0.17863,30.985,33.111,108.07,101.2,164.46,283.76,2.8345,27.766,0.062687,supercritical
450,12,5.6435,0.17719,30.938,33.064,107.93,101.19,164.18,285.79,2.7774,28.014,0.062901,supercritical
450,12.1,5.6882,0.1758,30.892,33.019,107.79,101.18,163.88,287.84,2.7215,28.261,0.063113,supercritical
450,12.2,5.7322,0.17445,30.847,32.975,107.66,101.17,163.58,289.91,2.6668,28.506,0.063322,supercritical
450,12.3,5.7755,0.17315,30.802,32.932,107.52,101.15,163.27,291.99,2.6133,28.751,0.063528,supercritical
450,12.4,5.8181,0.17188,30.759,32.89,107.39,101.14,162.95,294.09,2.5611,28.994,0.063732,supercritical
450,12.5,5.86,0.17065,30.715,32.849,107.26,101.12,162.63,296.19,2.51,29.235,0.063934,supercritical
450,12.6,5.9012,0.16946,30.673,32.808,107.13,101.11,162.3,298.31,2.4601,29.475,0.064133,supercritical
450,12.7,5.9418,0.1683,30.631,32.769,107.01,101.09,161.97,300.43,2.4114,29.713,0.06433,supercritical
450,12.8,5.9817,0.16718,30.59,32.73,106.88,101.08,161.63,302.56,2.3638,29.95,0.064525,supercritical
450,12.9,6.021,0.16608,30.55,32.692,106.76,101.07,161.3,304.7,2.3173,30.185,0.064717,supercritical
450,13,6.0597,0.16502,30.51,32.655,106.64,101.05,160.96,306.85,2.272,30.419,0.064907,supercritical
450,13.1,6.0978,0.16399,30.471,32.619,106.53,101.04,160.62,309,2.2277,30.651,0.065095,supercritical
450,13.2,6.1352,0.16299,30.432,32.584,106.41,101.02,160.28,311.15,2.1844,30.882,0.065281,supercritical
450,13.3,6.1721,0.16202,30.394,32.549,106.3,101.01,159.94,313.31,2.1422,31.111,0.065465,supercritical
450,13.4,6.2084,0.16107,30.357,32.515,106.19,100.99,159.6,315.47,2.101,31.339,0.065647,supercritical
450,13.5,6.2441,0.16015,30.32,32.482,106.08,100.98,159.26,317.63,2.0608,31.564,0.065827,supercritical
450,13.6,6.2793,0.15925,30.284,32.45,105.97,100.96,158.93,319.79,2.0216,31.789,0.066005,supercritical
450,13.7,6.3139,0.15838,30.248,32.418,105.86,100.95,158.59,321.95,1.9833,32.012,0.066181,supercritical
450,13.8,6.348,0.15753,30.213,32.387,105.76,100.93,158.26,324.11,1.9459,32.233,0.066355,supercritical
450,13.9,6.3816,0.1567,30.178,32.356,105.66,100.92,157.93,326.27,1.9094,32.452,0.066527,supercritical
450,14,6.4147,0.15589,30.144,32.326,105.56,100.91,157.6,328.43,1.8738,32.67,0.066698,supercritical
450,14.1,6.4473,0.1551,30.11,32.297,105.46,100.89,157.27,330.59,1.839,32.887,0.066867,supercritical
