,C_X,C_N,C_L,F_in,C_N_in,I0,Time
19351,2.8581185340881348,3.8295950889587402,0.004025939851999283,0.003,9,105,113.8190955
19352,2.8591465950012207,3.8456032276153564,0.00403742678463459,0.003,9,105,114.5728643
19353,2.860157012939453,3.861605644226074,0.004048821050673723,0.003,9,105,115.3266332
19354,2.861149787902832,3.877598285675049,0.004060125909745693,0.003,9,105,116.080402
19355,2.8621256351470947,3.8935844898223877,0.004071339033544064,0.003,9,105,116.8341709
19356,2.863084316253662,3.909562826156616,0.00408246461302042,0.003,9,105,117.5879397
19357,2.8640265464782715,3.925534963607788,0.004093502648174763,0.003,9,105,118.3417085
19358,2.864952325820923,3.9414989948272705,0.004104452207684517,0.003,9,105,119.0954774
19359,2.865861177444458,3.9574551582336426,0.004115315619856119,0.003,9,105,119.8492462
19360,2.8667547702789307,3.973405361175537,0.004126093816012144,0.003,9,105,120.6030151
19361,2.8676328659057617,3.9893503189086914,0.004136787727475166,0.003,9,105,121.3567839
19362,2.868494749069214,4.005285739898682,0.0041473968885838985,0.003,9,105,122.1105528
19363,2.8693413734436035,4.021215915679932,0.004157924558967352,0.003,9,105,122.8643216
19364,2.870173215866089,4.03713846206665,0.0041683693416416645,0.003,9,105,123.6180905
19365,2.870990037918091,4.0530548095703125,0.004178732167929411,0.003,9,105,124.3718593
19366,2.8717925548553467,4.068965435028076,0.004189014434814453,0.003,9,105,125.1256281
19367,2.8725805282592773,4.084867477416992,0.004199218470603228,0.003,9,105,125.879397
19368,2.873354434967041,4.100764751434326,0.0042093428783118725,0.003,9,105,126.6331658
19369,2.8741140365600586,4.1166558265686035,0.004219389520585537,0.003,9,105,127.3869347
19370,2.8748605251312256,4.132539749145508,0.004229358863085508,0.003,9,105,128.1407035
19371,2.8755929470062256,4.148417949676514,0.004239250440150499,0.003,9,105,128.8944724
19372,2.876312494277954,4.164289951324463,0.004249067511409521,0.003,9,105,129.6482412
19373,2.8770182132720947,4.1801557540893555,0.004258809611201286,0.003,9,105,130.4020101
19374,2.877711534500122,4.196014404296875,0.004268477205187082,0.003,9,105,131.1557789
19375,2.878392219543457,4.2118706703186035,0.004278070759028196,0.003,9,105,131.9095477
19376,2.8790597915649414,4.227718830108643,0.004287593066692352,0.003,9,105,132.6633166
19377,2.879716157913208,4.243561744689941,0.004297043662518263,0.003,9,105,133.4170854
19378,2.8803598880767822,4.259398937225342,0.004306421149522066,0.003,9,105,134.1708543
19379,2.880991220474243,4.275229454040527,0.004315728321671486,0.003,9,105,134.9246231
19380,2.8816115856170654,4.291055202484131,0.0043249670416116714,0.003,9,105,135.678392
19381,2.8822200298309326,4.306874752044678,0.00433413777500391,0.003,9,105,136.4321608
19382,2.882817506790161,4.322690486907959,0.0043432386592030525,0.003,9,105,137.1859296
19383,2.8834035396575928,4.338500499725342,0.004352271556854248,0.003,9,105,137.9396985
19384,2.8839783668518066,4.354302883148193,0.004361238330602646,0.003,9,105,138.6934673
19385,2.88454270362854,4.370102405548096,0.004370138980448246,0.003,9,105,139.4472362
19386,2.885096788406372,4.385897159576416,0.004378973972052336,0.003,9,105,140.201005
19387,2.8856401443481445,4.401686191558838,0.00438774423673749,0.003,9,105,140.9547739
19388,2.8861732482910156,4.417468547821045,0.0043964507058262825,0.003,9,105,141.7085427
19389,2.8866965770721436,4.433247089385986,0.0044050924479961395,0.003,9,105,142.4623116
19390,2.887209415435791,4.449020862579346,0.004413672722876072,0.003,9,105,143.2160804
19391,2.8877131938934326,4.464788913726807,0.004422190599143505,0.003,9,105,143.9698492
19392,2.888207197189331,4.48055362701416,0.004430647008121014,0.003,9,105,144.7236181
19393,2.8886914253234863,4.496312618255615,0.004439042881131172,0.003,9,105,145.4773869
19394,2.889167070388794,4.51206636428833,0.004447377752512693,0.003,9,105,146.2311558
19395,2.8896334171295166,4.527816295623779,0.004455653950572014,0.003,9,105,146.9849246
19396,2.8900907039642334,4.543561935424805,0.004463870543986559,0.003,9,105,147.7386935
19397,2.8905391693115234,4.559302806854248,0.0044720289297401905,0.003,9,105,148.4924623
19398,2.890979290008545,4.575039386749268,0.004480131436139345,0.003,9,105,149.2462312
19399,2.891411304473877,4.590771198272705,0.004488174803555012,0.003,9,105,150.0
