Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
293.15,0.081231,0.033333,30,6.0822,8.5191,192.83,20.815,29.162,349.08,2.2304,17.57,0.025466,vapor
298.15,0.082619,0.033333,30,6.1863,8.6648,193.18,20.817,29.163,352.04,2.1499,17.802,0.025829,vapor
303.15,0.084007,0.033333,30,6.2904,8.8106,193.53,20.819,29.165,354.98,2.0725,18.033,0.02619,vapor
308.15,0.085396,0.033333,30,6.3945,8.9563,193.87,20.822,29.167,357.9,1.9981,18.262,0.026549,vapor
313.15,0.086784,0.033333,30,6.4986,9.1021,194.2,20.824,29.169,360.79,1.9264,18.489,0.026905,vapor
318.15,0.088172,0.033333,30,6.6027,9.2479,194.53,20.828,29.172,363.66,1.8575,18.714,0.02726,vapor
323.15,0.08956,0.033333,30,6.7068,9.3937,194.86,20.831,29.174,366.5,1.791,18.938,0.027613,vapor
328.15,0.090948,0.033333,30,6.811,9.5395,195.18,20.835,29.178,369.32,1.7269,19.161,0.027964,vapor
333.15,0.092336,0.033333,30,6.9152,9.6853,195.49,20.839,29.181,372.12,1.6651,19.382,0.028313,vapor
338.15,0.093724,0.033333,30,7.0194,9.8311,195.8,20.844,29.186,374.9,1.6054,19.602,0.028659,vapor
343.15,0.095112,0.033333,30,7.1236,9.977,196.11,20.849,29.19,377.65,1.5477,19.82,0.029005,vapor
348.15,0.096501,0.033333,30,7.2279,10.123,196.41,20.855,29.195,380.38,1.492,20.037,0.029348,vapor
353.15,0.097889,0.033333,30,7.3322,10.269,196.71,20.86,29.2,383.09,1.4381,20.253,0.02969,vapor
